"","issue_d","loan_amnt","term","int_rate","grade","sub_grade","emp_length","home_ownership","annual_inc","installment","delinq_2yrs","application_type","loan_status"
"1508",2015-11-01,4500,3,9.17,"B","B2",10,"MORTGAGE",36000,0.04782,0,"INDIVIDUAL",1
"1509",2015-11-01,5000,3,13.18,"C","C3",0,"RENT",120000,0.016891,0,"INDIVIDUAL",1
"1510",2015-11-01,28000,5,8.18,"B","B1",10,"OWN",158700,0.0431122873345936,0,"INDIVIDUAL",1
"1511",2015-11-01,8000,3,15.41,"D","D1",10,"MORTGAGE",45000,0.074384,0,"INDIVIDUAL",1
"1512",2015-11-01,35000,5,9.99,"B","B3",3,"MORTGAGE",88265,0.101079249985838,0,"INDIVIDUAL",1
"1513",2015-11-01,18000,3,7.89,"A","A5",1,"RENT",140000,0.04827,0,"INDIVIDUAL",1
"1514",2015-11-01,20000,5,12.59,"C","C2",5,"MORTGAGE",80000,0.067632,1,"INDIVIDUAL",1
"1515",2015-11-01,5600,3,12.05,"C","C1",2,"RENT",36000,0.0620466666666667,0,"INDIVIDUAL",1
"1516",2015-11-01,9925,3,15.41,"D","D1",10,"RENT",61000,0.0680754098360656,0,"INDIVIDUAL",1
"1517",2015-11-01,24000,5,17.86,"D","D5",3,"MORTGAGE",95000,0.076752,0,"INDIVIDUAL",1
"1518",2015-11-01,6000,3,11.49,"B","B5",0,"MORTGAGE",93000,0.0255264516129032,2,"INDIVIDUAL",1
"1519",2015-11-01,11425,3,12.59,"C","C2",3,"MORTGAGE",96200,0.0477392931392931,0,"INDIVIDUAL",1
"1520",2015-11-01,30000,3,8.18,"B","B1",10,"MORTGAGE",125000,0.09048864,2,"INDIVIDUAL",1
"1521",2015-11-01,12775,3,16.55,"D","D2",10,"OWN",51000,0.106496470588235,2,"INDIVIDUAL",1
"1522",2015-11-01,12200,3,16.55,"D","D2",0,"RENT",85000,0.0610221176470588,0,"INDIVIDUAL",1
"1523",2015-11-01,5000,3,16.99,"D","D3",0,"RENT",50000,0.0427776,0,"INDIVIDUAL",1
"1524",2015-11-01,10500,5,14.33,"C","C5",0,"RENT",33280,0.0887451923076923,0,"INDIVIDUAL",1
"1525",2015-11-01,5100,3,18.99,"E","E3",4,"RENT",50000,0.0448608,0,"INDIVIDUAL",1
"1526",2015-11-01,11000,5,18.49,"E","E2",8,"RENT",41000,0.0826156097560976,0,"INDIVIDUAL",1
"1527",2015-11-01,18000,3,9.99,"B","B3",5,"RENT",250000,0.02787504,0,"INDIVIDUAL",1
"1528",2015-11-01,8100,3,10.99,"B","B4",10,"RENT",85000,0.0374329411764706,2,"INDIVIDUAL",1
"1529",2015-11-01,10000,3,14.33,"C","C5",10,"RENT",107680,0.0382678306092125,0,"INDIVIDUAL",1
"1530",2015-11-01,14000,3,10.99,"B","B4",2,"RENT",210000,0.0261874285714286,0,"INDIVIDUAL",1
"1531",2015-11-01,20000,3,10.99,"B","B4",8,"MORTGAGE",90000,0.0872906666666667,0,"INDIVIDUAL",1
"1532",2015-11-01,12500,3,6.24,"A","A2",10,"MORTGAGE",87000,0.05264,0,"INDIVIDUAL",1
"1533",2015-11-01,7200,3,9.99,"B","B3",10,"RENT",180000,0.015486,0,"INDIVIDUAL",1
"1534",2015-11-01,11150,3,18.49,"E","E2",6,"RENT",78500,0.0620407643312102,0,"INDIVIDUAL",1
"1535",2015-11-01,9500,3,12.05,"C","C1",10,"MORTGAGE",80000,0.0473655,0,"INDIVIDUAL",1
"1536",2015-11-01,1325,3,17.86,"D","D5",5,"RENT",25000,0.0229488,0,"INDIVIDUAL",1
"1537",2015-11-01,12000,5,13.67,"C","C4",0,"RENT",90000,0.0369573333333333,0,"INDIVIDUAL",1
"1538",2015-11-01,32525,5,23.99,"F","F3",0,"MORTGAGE",90000,0.124732,0,"INDIVIDUAL",1
"1539",2015-11-01,18000,3,13.18,"C","C3",6,"RENT",68000,0.107304705882353,0,"INDIVIDUAL",1
"1540",2015-11-01,8000,3,11.49,"B","B5",10,"MORTGAGE",29000,0.109150344827586,0,"INDIVIDUAL",1
"1541",2015-11-01,16000,3,10.99,"B","B4",4,"RENT",75000,0.0838,0,"INDIVIDUAL",1
"1542",2015-11-01,9500,3,13.67,"C","C4",5,"MORTGAGE",72000,0.0538616666666667,0,"INDIVIDUAL",1
"1543",2015-11-01,12000,3,13.18,"C","C3",4,"RENT",55000,0.0884443636363636,0,"INDIVIDUAL",1
"1544",2015-11-01,8000,3,12.59,"C","C2",3,"RENT",65000,0.0494732307692308,0,"INDIVIDUAL",1
"1545",2015-11-01,20000,3,12.59,"C","C2",9,"RENT",85000,0.0945797647058824,0,"INDIVIDUAL",1
"1546",2015-11-01,25000,5,13.18,"C","C3",0,"OWN",60000,0.114228,2,"INDIVIDUAL",1
"1547",2015-11-01,11000,3,12.05,"C","C1",10,"MORTGAGE",62000,0.0707670967741935,0,"INDIVIDUAL",1
"1548",2015-11-01,18500,3,7.26,"A","A4",0,"RENT",135600,0.050746017699115,0,"INDIVIDUAL",1
"1549",2015-11-01,6400,3,12.05,"C","C1",1,"MORTGAGE",55000,0.0464138181818182,0,"INDIVIDUAL",1
"1550",2015-11-01,12800,3,7.26,"A","A4",10,"OWN",85000,0.0560131764705882,0,"INDIVIDUAL",1
"1551",2015-11-01,27775,5,26.77,"G","G1",10,"MORTGAGE",73114.84,0.138572689210562,1,"INDIVIDUAL",1
"1552",2015-11-01,35000,3,12.05,"C","C1",10,"RENT",81000,0.172346666666667,0,"INDIVIDUAL",1
"1553",2015-11-01,7500,3,7.89,"A","A5",10,"MORTGAGE",128000,0.0219984375,1,"INDIVIDUAL",1
"1554",2015-11-01,8000,3,7.26,"A","A4",6,"MORTGAGE",42000,0.0708485714285714,0,"INDIVIDUAL",1
"1555",2015-11-01,6325,3,18.49,"E","E2",4,"MORTGAGE",42000,0.06578,0,"INDIVIDUAL",1
"1556",2015-11-01,18500,5,16.99,"D","D3",10,"RENT",78000,0.07072,0,"INDIVIDUAL",1
"1557",2015-11-01,34675,5,16.55,"D","D2",10,"RENT",135000,0.0758577777777778,1,"INDIVIDUAL",1
"1558",2015-11-01,5450,3,10.99,"B","B4",10,"MORTGAGE",40000,0.053523,1,"INDIVIDUAL",1
"1559",2015-11-01,6000,3,13.18,"C","C3",10,"RENT",39000,0.0623661538461538,0,"INDIVIDUAL",1
"1560",2015-11-01,10000,5,18.99,"E","E3",10,"RENT",63000,0.0494019047619048,0,"INDIVIDUAL",1
"1561",2015-11-01,5000,3,11.49,"B","B5",4,"RENT",65000,0.0304356923076923,1,"INDIVIDUAL",1
"1562",2015-11-01,19775,5,21.99,"F","F1",8,"MORTGAGE",120000,0.054606,0,"INDIVIDUAL",1
"1563",2015-11-01,12000,3,12.05,"C","C1",2,"MORTGAGE",113305,0.0422427959931159,0,"INDIVIDUAL",1
"1564",2015-11-01,9000,3,8.18,"B","B1",0,"MORTGAGE",60000,0.056556,0,"INDIVIDUAL",1
"1565",2015-11-01,35000,3,12.59,"C","C2",2,"MORTGAGE",94000,0.149666808510638,0,"INDIVIDUAL",1
"1566",2015-11-01,3600,3,10.99,"B","B4",10,"RENT",45000,0.0314266666666667,0,"INDIVIDUAL",1
"1567",2015-11-01,22800,5,14.33,"C","C5",5,"MORTGAGE",81000,0.0791748148148148,1,"INDIVIDUAL",1
"1568",2015-11-01,1000,3,9.99,"B","B3",5,"MORTGAGE",50000,0.0077448,0,"INDIVIDUAL",1
"1569",2015-11-01,3075,3,15.41,"D","D1",2,"MORTGAGE",28000,0.0459514285714286,0,"INDIVIDUAL",1
"1570",2015-11-01,6500,3,9.99,"B","B3",2,"RENT",102000,0.0246717647058824,0,"INDIVIDUAL",1
"1571",2015-11-01,16000,5,11.49,"B","B5",0,"MORTGAGE",189000,0.0223371428571429,3,"INDIVIDUAL",1
"1572",2015-11-01,9000,3,11.49,"B","B5",10,"RENT",55000,0.0647454545454546,0,"INDIVIDUAL",1
"1573",2015-11-01,3600,3,17.57,"D","D4",10,"MORTGAGE",52000,0.0298569230769231,0,"INDIVIDUAL",1
"1574",2015-11-01,16500,5,22.99,"F","F2",2,"RENT",135000,0.0413377777777778,1,"INDIVIDUAL",1
"1575",2015-11-01,5000,3,7.89,"A","A5",5,"RENT",78000,0.0240661538461538,0,"INDIVIDUAL",1
"1576",2015-11-01,18000,3,8.18,"B","B1",7,"RENT",88000,0.0771218181818182,0,"INDIVIDUAL",1
"1577",2015-11-01,35000,3,12.59,"C","C2",6,"RENT",160000,0.08792925,0,"INDIVIDUAL",1
"1578",2015-11-01,9000,3,12.05,"C","C1",10,"RENT",103000,0.034852427184466,0,"INDIVIDUAL",1
"1579",2015-11-01,10000,3,9.17,"B","B2",0,"RENT",50000,0.0765096,0,"INDIVIDUAL",1
"1580",2015-11-01,15000,3,11.49,"B","B5",10,"RENT",930000,0.00638154838709677,1,"INDIVIDUAL",1
"1581",2015-11-01,2500,3,7.89,"A","A5",7,"RENT",29000,0.0323668965517241,0,"INDIVIDUAL",1
"1582",2015-11-01,12425,5,21.99,"F","F1",0,"RENT",57500,0.0716034782608696,0,"INDIVIDUAL",1
"1583",2015-11-01,12000,3,10.99,"B","B4",9,"RENT",33000,0.14284,0,"INDIVIDUAL",1
"1584",2015-11-01,7750,3,13.67,"C","C4",5,"OWN",30000,0.105456,0,"INDIVIDUAL",1
"1585",2015-11-01,35000,5,18.2,"E","E1",9,"MORTGAGE",95000,0.112748210526316,0,"INDIVIDUAL",1
"1586",2015-11-01,4750,3,12.59,"C","C2",9,"RENT",45000,0.0424293333333333,1,"INDIVIDUAL",1
"1587",2015-11-01,25000,3,6.24,"A","A2",10,"MORTGAGE",103000,0.0889258252427185,0,"INDIVIDUAL",1
"1588",2015-11-01,2775,3,13.67,"C","C4",0,"RENT",12000,0.0944,0,"INDIVIDUAL",1
"1589",2015-11-01,24000,5,13.18,"C","C3",9,"MORTGAGE",80000,0.0822435,0,"INDIVIDUAL",1
"1590",2015-11-01,14475,5,12.59,"C","C2",2,"OWN",40000,0.097899,0,"INDIVIDUAL",1
"1591",2015-11-01,12000,5,11.49,"B","B5",10,"MORTGAGE",150000,0.0211088,0,"INDIVIDUAL",1
"1592",2015-11-01,35000,3,15.41,"D","D1",6,"MORTGAGE",120000,0.122033,0,"INDIVIDUAL",1
"1593",2015-11-01,5000,3,7.89,"A","A5",7,"MORTGAGE",135000,0.0139048888888889,0,"INDIVIDUAL",1
"1594",2015-11-01,12000,3,12.05,"C","C1",8,"OWN",45500,0.105193846153846,0,"INDIVIDUAL",1
"1595",2015-11-01,35000,3,11.49,"B","B5",10,"MORTGAGE",190000,0.0728842105263158,0,"INDIVIDUAL",1
"1596",2015-11-01,17500,5,12.05,"C","C1",10,"MORTGAGE",125000,0.03741408,0,"INDIVIDUAL",1
"1597",2015-11-01,15000,5,21.99,"F","F1",10,"MORTGAGE",102000,0.0487294117647059,1,"INDIVIDUAL",1
"1598",2015-11-01,16000,3,9.17,"B","B2",5,"OWN",150000,0.0408056,2,"INDIVIDUAL",1
"1599",2015-11-01,10525,3,16.55,"D","D2",1,"OWN",31000,0.144348387096774,0,"INDIVIDUAL",1
"1600",2015-11-01,6500,3,13.67,"C","C4",0,"RENT",30000,0.088448,0,"INDIVIDUAL",1
"1601",2015-11-01,6000,3,14.33,"C","C5",9,"RENT",75000,0.0329648,1,"INDIVIDUAL",1
"1602",2015-11-01,28000,3,5.32,"A","A1",4,"MORTGAGE",122000,0.0829396721311475,1,"INDIVIDUAL",1
"1603",2015-11-01,25000,3,13.67,"C","C4",10,"MORTGAGE",80000,0.127566,0,"INDIVIDUAL",1
"1604",2015-11-01,8000,3,13.67,"C","C4",10,"RENT",29000,0.112613793103448,0,"INDIVIDUAL",1
"1605",2015-11-01,5000,3,10.99,"B","B4",2,"RENT",80000,0.0245505,0,"INDIVIDUAL",1
"1606",2015-11-01,32000,3,12.59,"C","C2",10,"OWN",140000,0.0918771428571429,0,"INDIVIDUAL",1
"1607",2015-11-01,35000,3,15.41,"D","D1",5,"MORTGAGE",498000,0.0294055421686747,0,"INDIVIDUAL",1
"1608",2015-11-01,35000,5,13.18,"C","C3",2,"RENT",80000,0.1199385,0,"INDIVIDUAL",1
"1609",2015-11-01,15600,5,18.2,"E","E1",2,"RENT",35000,0.136402285714286,0,"INDIVIDUAL",1
"1610",2015-11-01,6000,3,12.59,"C","C2",9,"MORTGAGE",67000,0.0359982089552239,0,"INDIVIDUAL",1
"1611",2015-11-01,18000,3,13.67,"C","C4",10,"RENT",70000,0.104969142857143,0,"INDIVIDUAL",1
"1612",2015-11-01,16000,3,14.33,"C","C5",10,"RENT",55000,0.119873454545455,0,"INDIVIDUAL",1
"1613",2015-11-01,4100,3,18.99,"E","E3",7,"MORTGAGE",30000,0.060108,0,"INDIVIDUAL",1
"1614",2015-11-01,10000,3,15.41,"D","D1",8,"MORTGAGE",45000,0.0929786666666667,0,"INDIVIDUAL",1
"1615",2015-11-01,6000,3,11.49,"B","B5",0,"RENT",65000,0.0365224615384615,0,"INDIVIDUAL",1
"1616",2015-11-01,9800,3,10.99,"B","B4",10,"RENT",46500,0.0827870967741936,0,"INDIVIDUAL",1
"1617",2015-11-01,20000,3,13.67,"C","C4",10,"MORTGAGE",95000,0.0859402105263158,1,"INDIVIDUAL",1
"1618",2015-11-01,5600,3,18.2,"E","E1",3,"RENT",48000,0.050755,0,"INDIVIDUAL",1
"1619",2015-11-01,26000,5,9.99,"B","B3",6,"RENT",94000,0.0705063829787234,0,"INDIVIDUAL",1
"1620",2015-11-01,5000,3,8.18,"B","B1",10,"MORTGAGE",55350,0.034059620596206,0,"INDIVIDUAL",1
"1621",2015-11-01,14000,5,13.67,"C","C4",2,"MORTGAGE",75000,0.0517392,0,"INDIVIDUAL",1
"1622",2015-11-01,30000,3,12.59,"C","C2",9,"MORTGAGE",86000,0.14022,0,"INDIVIDUAL",1
"1623",2015-11-01,20000,3,9.17,"B","B2",10,"OWN",103000,0.0742811650485437,0,"INDIVIDUAL",1
"1624",2015-11-01,11425,3,14.33,"C","C5",3,"MORTGAGE",120000,0.039232,0,"INDIVIDUAL",1
"1625",2015-11-01,11225,3,12.05,"C","C1",10,"RENT",50000,0.089544,0,"INDIVIDUAL",1
"1626",2015-11-01,2200,3,9.17,"B","B2",10,"MORTGAGE",75000,0.0112224,4,"INDIVIDUAL",1
"1627",2015-11-01,35000,3,9.17,"B","B2",9,"RENT",4e+05,0.0334731,0,"INDIVIDUAL",1
"1628",2015-11-01,30000,5,13.18,"C","C3",5,"RENT",90000,0.0913813333333333,0,"INDIVIDUAL",1
"1629",2015-11-01,17000,3,11.49,"B","B5",10,"RENT",61000,0.110266229508197,0,"INDIVIDUAL",1
"1630",2015-11-01,8000,3,11.49,"B","B5",5,"RENT",7e+05,0.00452194285714286,1,"INDIVIDUAL",1
"1631",2015-11-01,35000,5,13.18,"C","C3",3,"MORTGAGE",215000,0.0446282790697674,1,"INDIVIDUAL",1
"1632",2015-11-01,26300,3,13.67,"C","C4",1,"RENT",70000,0.153372,0,"INDIVIDUAL",1
"1633",2015-11-01,3000,3,11.49,"B","B5",10,"OWN",32000,0.037095,1,"INDIVIDUAL",1
"1634",2015-11-01,21250,5,10.99,"B","B4",0,"MORTGAGE",42500,0.130427294117647,0,"INDIVIDUAL",1
"1635",2015-11-01,10000,3,12.05,"C","C1",3,"RENT",70000,0.0569811428571429,1,"INDIVIDUAL",1
"1636",2015-11-01,5000,3,11.49,"B","B5",10,"MORTGAGE",46000,0.0430069565217391,0,"INDIVIDUAL",1
"1637",2015-11-01,6475,3,10.99,"B","B4",0,"RENT",45000,0.0565226666666667,0,"INDIVIDUAL",1
"1638",2015-11-01,4475,3,16.55,"D","D2",1,"RENT",20736,0.0917534722222222,1,"INDIVIDUAL",1
"1639",2015-11-01,25000,5,17.57,"D","D4",1,"MORTGAGE",91000,0.0829463736263736,1,"INDIVIDUAL",1
"1640",2015-11-01,24000,5,9.17,"B","B2",3,"MORTGAGE",70000,0.0857468571428571,0,"INDIVIDUAL",1
"1641",2015-11-01,4000,3,12.59,"C","C2",1,"RENT",177222,0.00907268849239936,1,"INDIVIDUAL",1
"1642",2015-11-01,21000,5,18.2,"E","E1",10,"MORTGAGE",75000,0.085688,0,"INDIVIDUAL",1
"1643",2015-11-01,5000,3,13.67,"C","C4",10,"MORTGAGE",120000,0.017009,0,"INDIVIDUAL",1
"1644",2015-11-01,13000,5,13.18,"C","C3",8,"OWN",125000,0.02851104,0,"INDIVIDUAL",1
"1645",2015-11-01,26000,5,13.18,"C","C3",10,"RENT",70000,0.101825142857143,1,"INDIVIDUAL",1
"1646",2015-11-01,12000,5,14.33,"C","C5",4,"RENT",68000,0.0496376470588235,0,"INDIVIDUAL",1
"1647",2015-11-01,18000,3,9.17,"B","B2",10,"MORTGAGE",59562.63,0.115608729836141,0,"INDIVIDUAL",1
"1648",2015-11-01,17600,3,12.59,"C","C2",5,"RENT",40000,0.176865,2,"INDIVIDUAL",1
"1649",2015-11-01,16000,5,13.67,"C","C4",10,"MORTGAGE",75000,0.0591312,2,"INDIVIDUAL",1
"1650",2015-11-01,10200,3,13.18,"C","C3",10,"MORTGAGE",91899,0.0449933078705971,0,"INDIVIDUAL",1
"1651",2015-11-01,12000,3,9.17,"B","B2",10,"RENT",60500,0.0758776859504132,0,"INDIVIDUAL",1
"1652",2015-11-01,6000,3,11.49,"B","B5",5,"RENT",450000,0.00527546666666667,0,"INDIVIDUAL",1
"1653",2015-11-01,30000,5,18.99,"E","E3",9,"MORTGAGE",78000,0.119701538461538,0,"INDIVIDUAL",1
"1654",2015-11-01,8000,3,7.26,"A","A4",5,"RENT",50000,0.0595128,0,"INDIVIDUAL",1
"1655",2015-11-01,13325,3,15.41,"D","D1",2,"RENT",42000,0.132742857142857,0,"INDIVIDUAL",1
"1656",2015-11-01,4500,3,15.41,"D","D1",10,"MORTGAGE",43000,0.0437860465116279,0,"INDIVIDUAL",1
"1657",2015-11-01,6400,3,12.05,"C","C1",5,"RENT",47000,0.0543140425531915,0,"INDIVIDUAL",1
"1658",2015-11-01,13750,5,16.99,"D","D3",3,"RENT",45000,0.0911066666666667,0,"INDIVIDUAL",1
"1659",2015-11-01,5000,3,5.32,"A","A1",8,"RENT",120000,0.015058,0,"INDIVIDUAL",1
"1660",2015-11-01,5000,3,10.99,"B","B4",2,"RENT",98000,0.0200412244897959,0,"INDIVIDUAL",1
"1661",2015-11-01,15000,5,10.99,"B","B4",0,"MORTGAGE",45000,0.086952,0,"INDIVIDUAL",1
"1662",2015-11-01,23350,5,16.99,"D","D3",10,"RENT",85000,0.0819091764705882,0,"INDIVIDUAL",1
"1663",2015-11-01,18000,3,7.26,"A","A4",10,"MORTGAGE",120000,0.055794,0,"INDIVIDUAL",1
"1664",2015-11-01,1000,3,10.99,"B","B4",2,"OWN",57900,0.00678549222797927,0,"INDIVIDUAL",1
"1665",2015-11-01,21000,5,7.89,"A","A5",10,"MORTGAGE",99000,0.0514787878787879,0,"INDIVIDUAL",1
"1666",2015-11-01,10200,5,20.99,"E","E5",2,"OWN",50000,0.0662136,0,"INDIVIDUAL",1
"1667",2015-11-01,11925,3,18.49,"E","E2",10,"RENT",95000,0.0548286315789474,0,"INDIVIDUAL",1
"1668",2015-11-01,2400,3,12.05,"C","C1",9,"MORTGAGE",43000,0.0222641860465116,0,"INDIVIDUAL",1
"1669",2015-11-01,1000,3,9.17,"B","B2",2,"MORTGAGE",105000,0.00364342857142857,7,"INDIVIDUAL",1
"1670",2015-11-01,4575,3,17.86,"D","D5",1,"OWN",80000,0.024762,1,"INDIVIDUAL",1
"1671",2015-11-01,35000,5,23.99,"F","F3",1,"MORTGAGE",120000,0.100668,3,"INDIVIDUAL",1
"1672",2015-11-01,23600,5,10.99,"B","B4",4,"MORTGAGE",59020,0.104305659098611,0,"INDIVIDUAL",1
"1673",2015-11-01,17100,5,16.99,"D","D3",0,"RENT",48000,0.1062225,0,"INDIVIDUAL",1
"1674",2015-11-01,27225,5,19.99,"E","E4",10,"MORTGAGE",74000,0.116943243243243,0,"INDIVIDUAL",1
"1675",2015-11-01,16100,5,20.99,"E","E5",10,"MORTGAGE",46000,0.113600869565217,0,"INDIVIDUAL",1
"1676",2015-11-01,15000,3,13.67,"C","C4",10,"OWN",55000,0.111331636363636,0,"INDIVIDUAL",1
"1677",2015-11-01,33675,3,8.18,"B","B1",4,"OWN",312000,0.0406946153846154,0,"INDIVIDUAL",1
"1678",2015-11-01,18000,3,7.89,"A","A5",10,"OWN",85000,0.0795035294117647,0,"INDIVIDUAL",1
"1679",2015-11-01,15000,5,13.67,"C","C4",10,"RENT",50089,0.0830050510092036,0,"INDIVIDUAL",1
"1680",2015-11-01,17500,3,6.89,"A","A3",10,"RENT",50000,0.1294728,0,"INDIVIDUAL",1
"1681",2015-11-01,29650,5,18.49,"E","E2",10,"RENT",166915,0.0546996974507983,0,"INDIVIDUAL",1
"1682",2015-11-01,5325,3,15.41,"D","D1",10,"RENT",55000,0.0405098181818182,0,"INDIVIDUAL",1
"1683",2015-11-01,35000,5,14.33,"C","C5",8,"MORTGAGE",112200,0.0877422459893048,0,"INDIVIDUAL",1
"1684",2015-11-01,5250,3,12.05,"C","C1",2,"MORTGAGE",30000,0.069804,0,"INDIVIDUAL",1
"1685",2015-11-01,4800,3,7.89,"A","A5",10,"MORTGAGE",78295,0.0230175617855546,0,"INDIVIDUAL",1
"1686",2015-11-01,13125,5,16.99,"D","D3",0,"RENT",34560,0.113236111111111,0,"INDIVIDUAL",1
"1687",2015-11-01,6000,3,12.05,"C","C1",4,"MORTGAGE",76000,0.0314889473684211,0,"INDIVIDUAL",1
"1688",2015-11-01,6000,3,8.18,"B","B1",1,"MORTGAGE",32000,0.070695,0,"INDIVIDUAL",1
"1689",2015-11-01,35000,3,12.05,"C","C1",7,"MORTGAGE",90000,0.155112,0,"INDIVIDUAL",1
"1690",2015-11-01,35000,5,18.49,"E","E2",7,"MORTGAGE",150000,0.0718504,0,"INDIVIDUAL",1
"1691",2015-11-01,30000,5,17.57,"D","D4",10,"MORTGAGE",103000,0.0879390291262136,0,"INDIVIDUAL",1
"1692",2015-11-01,4800,3,16.55,"D","D2",10,"MORTGAGE",57288,0.0356242144951822,0,"INDIVIDUAL",1
"1693",2015-11-01,20000,3,6.24,"A","A2",9,"MORTGAGE",105000,0.0697851428571429,0,"INDIVIDUAL",1
"1694",2015-11-01,4000,3,10.99,"B","B4",7,"MORTGAGE",45000,0.0349173333333333,2,"INDIVIDUAL",1
"1695",2015-11-01,6250,3,14.33,"C","C5",3,"OWN",33200,0.0775734939759036,0,"INDIVIDUAL",1
"1696",2015-11-01,19200,5,13.18,"C","C3",10,"MORTGAGE",1e+05,0.0526368,0,"INDIVIDUAL",1
"1697",2015-11-01,15850,3,15.41,"D","D1",2,"OWN",55000,0.120576,0,"INDIVIDUAL",1
"1698",2015-11-01,12000,5,13.67,"C","C4",5,"RENT",120000,0.027718,0,"INDIVIDUAL",1
"1699",2015-11-01,3950,3,16.99,"D","D3",10,"RENT",73500,0.022989387755102,0,"INDIVIDUAL",1
"1700",2015-11-01,8925,3,15.41,"D","D1",2,"RENT",53200,0.0701932330827068,0,"INDIVIDUAL",1
"1701",2015-11-01,18000,3,6.24,"A","A2",10,"MORTGAGE",60000,0.109912,0,"INDIVIDUAL",1
"1702",2015-11-01,7000,3,10.99,"B","B4",10,"MORTGAGE",60000,0.045828,0,"INDIVIDUAL",1
"1703",2015-11-01,20000,3,7.89,"A","A5",10,"MORTGAGE",50000,0.1501728,0,"INDIVIDUAL",1
"1704",2015-11-01,20000,5,18.2,"E","E1",1,"RENT",89000,0.0687707865168539,0,"INDIVIDUAL",1
"1705",2015-11-01,30000,3,14.33,"C","C5",10,"OWN",1e+05,0.123618,0,"INDIVIDUAL",1
"1706",2015-11-01,14000,3,6.24,"A","A2",10,"OWN",142000,0.0361216901408451,0,"INDIVIDUAL",1
"1707",2015-11-01,20325,3,16.55,"D","D2",9,"MORTGAGE",70000,0.123445714285714,0,"INDIVIDUAL",1
"1708",2015-11-01,30000,3,10.99,"B","B4",10,"MORTGAGE",95000,0.124044631578947,1,"INDIVIDUAL",1
"1709",2015-11-01,5000,3,11.49,"B","B5",10,"MORTGAGE",160000,0.0123645,1,"INDIVIDUAL",1
"1710",2015-11-01,20000,3,9.99,"B","B3",10,"MORTGAGE",70000,0.110614285714286,1,"INDIVIDUAL",1
"1711",2015-11-01,15000,5,13.18,"C","C3",6,"MORTGAGE",97000,0.0423934020618557,1,"INDIVIDUAL",1
"1712",2015-11-01,15000,3,15.41,"D","D1",6,"MORTGAGE",35000,0.179314285714286,0,"INDIVIDUAL",1
"1713",2015-11-01,7450,3,15.41,"D","D1",5,"MORTGAGE",25000,0.1246848,0,"INDIVIDUAL",1
"1714",2015-11-01,3600,3,12.05,"C","C1",3,"RENT",60000,0.023932,0,"INDIVIDUAL",1
"1715",2015-11-01,20000,3,8.18,"B","B1",10,"RENT",68000,0.110892352941176,0,"INDIVIDUAL",1
"1716",2015-11-01,2800,3,15.41,"D","D1",3,"RENT",48000,0.0244075,0,"INDIVIDUAL",1
"1717",2015-11-01,24550,5,18.55,"E","E2",0,"MORTGAGE",105000,0.0720891428571429,0,"INDIVIDUAL",1
"1718",2015-11-01,12000,3,9.17,"B","B2",2,"RENT",72000,0.0637583333333333,0,"INDIVIDUAL",1
"1719",2015-11-01,12000,3,11.49,"B","B5",10,"RENT",95000,0.0499781052631579,0,"INDIVIDUAL",1
"1720",2015-11-01,21000,5,13.67,"C","C4",3,"RENT",85000,0.0684776470588235,0,"INDIVIDUAL",1
"1721",2015-11-01,2000,3,12.59,"C","C2",3,"RENT",102000,0.00788235294117647,0,"INDIVIDUAL",1
"1722",2015-11-01,35000,5,12.05,"C","C1",3,"MORTGAGE",145000,0.0645062068965517,1,"INDIVIDUAL",1
"1723",2015-11-01,35000,5,12.05,"C","C1",2,"OWN",210000,0.04454,0,"INDIVIDUAL",1
"1724",2015-11-01,2400,3,15.41,"D","D1",0,"RENT",101000,0.00994217821782178,1,"INDIVIDUAL",1
"1725",2015-11-01,12000,3,11.49,"B","B5",4,"RENT",42000,0.113045714285714,0,"INDIVIDUAL",1
"1726",2015-11-01,3100,3,13.18,"C","C3",10,"MORTGAGE",1e+05,0.0125676,0,"INDIVIDUAL",1
"1727",2015-11-01,25000,3,15.41,"D","D1",9,"RENT",70000,0.149429142857143,4,"INDIVIDUAL",1
"1728",2015-11-01,6000,3,9.99,"B","B3",10,"RENT",45000,0.0516213333333333,0,"INDIVIDUAL",1
"1729",2015-11-01,15000,3,6.24,"A","A2",10,"OWN",70000,0.0785091428571429,1,"INDIVIDUAL",1
"1730",2015-11-01,35000,5,16.99,"D","D3",10,"MORTGAGE",85000,0.122775529411765,0,"INDIVIDUAL",1
"1731",2015-11-01,35000,5,18.49,"E","E2",10,"RENT",80000,0.1347195,0,"INDIVIDUAL",1
"1732",2015-11-01,12000,3,7.26,"A","A4",8,"RENT",96000,0.046495,0,"INDIVIDUAL",1
"1733",2015-11-01,14750,3,17.86,"D","D5",7,"OWN",73000,0.0874882191780822,0,"INDIVIDUAL",1
"1734",2015-11-01,15000,3,12.59,"C","C2",10,"MORTGAGE",75000,0.0803936,0,"INDIVIDUAL",1
"1735",2015-11-01,21000,3,9.17,"B","B2",10,"MORTGAGE",67000,0.11990328358209,0,"INDIVIDUAL",1
"1736",2015-11-01,13425,3,17.86,"D","D5",0,"RENT",42000,0.138402857142857,0,"INDIVIDUAL",1
"1737",2015-11-01,35000,3,12.59,"C","C2",10,"MORTGAGE",180000,0.0781593333333333,2,"INDIVIDUAL",1
